WORLD	COVID-19 Conspiracy Theories Helpful ?	n[n[n[n[n] (n\\n)[((n\\n)/(n\\n))   (n\\n)]] (n\\n)[(s\\n)]] punc]
TECHNOLOGY	Review : Risk of Rain 2	n[n[n] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n[n   (n\\n)]]]]]]
HEALTH	Tobacco sector remains firm despite Covid-19	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
WORLD	Partly Cloudy & Warmer	(s\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)] ((s\\n)\\(s\\n))[conj   (s\\n)]]
HEALTH	COVID-19 : long road to recovery	n[n[n] (n\\n)[((n\\n)/n)   n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]]]
TECHNOLOGY	WTF is redirect tracking ?	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] punc]]
WORLD	NewsdzeZimbabwe : NEW PRISONS BOSS NAMED	n[n[n] (n\\n)[((n\\n)/n)   n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[(s\\n)]]]]
WORLD	DStv kills off BBC First	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n]] ((s\\n)\\(s\\n))]]
WORLD	Split Weekend For The Wiregrass	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
WORLD	Clues emerge in elephant deaths mystery	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n[(n/n)   n]]]]]]
TECHNOLOGY	Lenovo ThinkStation P520 Review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
HEALTH	Common cold immunity link to Covid	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[((n\\n)/n)   n[n]]]
HEALTH	New test allows rapid COVID-19 diagnosis	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	Trump 's WeChat ban hits JSE	s[n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
TECHNOLOGY	Daybreak Games acquires Cold Iron Studios	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	More Amazing Ghost of Tsushima Screenshots	n[(n/n)   n[(n/n)   n[(n/n)[(n/n)   ((n/n)\\(n/n))[(((n/n)\\(n/n))/n)   n[n]]] n]]]
WORLD	Nation celebrates Defence Forces	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	NY Forecast	n[(n/n)   n]
WORLD	' Breastfeeding way to go "	n[n[punc   n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)]]]] punc]
WORLD	Whistleblower policy is ineffective	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
TECHNOLOGY	Razer Cynosa V2 Review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
TECHNOLOGY	The pros and cons of AppleCare+	n[n[(n/n)   n[n   (n\\n)[conj   n]]] (n\\n)[((n\\n)/n)   n[n]]]
HEALTH	Wake me up when September ends	(s\\n)[(s\\n)[(s\\n)[((s\\n)/n)   n] ((s\\n)\\(s\\n))] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/s)   s[n[n] (s\\n)]]]
WORLD	Camping Under the Botswana Sky	(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[(n/n)   n[(n/n)   n]]]]
TECHNOLOGY	DrDisrespect makes streaming return on YouTube	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
WORLD	Cliff Ombeta and the Akasha connection	n[n[n[(n/n)   n]] (n\\n)[conj   n[(n/n)   n[(n/n)   n]]]]
WORLD	Kamala will add negative to Biden	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[n]] p[(p/n)   n[n]]]]]
WORLD	CT Forecast	n[(n/n)   n]
SCIENCE	Perseid meteor shower peaks overnight	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]
TECHNOLOGY	Review of the Zephyr Gaming Mouse	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
HEALTH	Vic premier urges regional travel rethink	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	Update to the PokéCoin Technique	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
TECHNOLOGY	OnePlus Nord GCam review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
HEALTH	US CDC reports 5064171 coronavirus cases	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	All armor and stats - Grounded	n[n[(n/n)   n[n   (n\\n)[conj   n]]] (n\\n)[((n\\n)/(s\\n))   (s\\n)]]
WORLD	Malagasy Journo Who Criticised Lockdown Released	s[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]] (s\\n)]
HEALTH	Touch deprivation through the coronavirus pandemic	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
WORLD	Sustainable trade drives economies	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n]]]
WORLD	Rajapaksa brothers win election by landslide	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
TECHNOLOGY	Samsung Galaxy Unpacked Contest	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
TECHNOLOGY	Sperasoft Joins Halo Infinite Development Effort	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
HEALTH	Offaly meat plant cleared to reopen	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]
TECHNOLOGY	All PS4 Controller Colours - Guide	n[n[(n/n)   n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
WORLD	Lungu attends SADC meeting	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
HEALTH	Aurobindo Pharma joins Covid-19 vaccine race	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	Qureshi acknowledges overseas Pakistanis " services	s[n[n] (s\\n)[((s\\n)/n)   n[(n/n)[n[n[(n/n)   n]] ((n/n)\\n)] n]]]
HEALTH	Even embryos susceptible to coronavirus	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
TECHNOLOGY	Surface Duo price finally leaks	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
WORLD	City hosts blood drive	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
HEALTH	Measure and track your snoring	(s\\n)[((s\\n)/n)[((s\\n)/n)   (((s\\n)/n)\\((s\\n)/n))[conj   ((s\\n)/n)]] n[(n/n)   n]]
TECHNOLOGY	The end of Google Play Music	n[n[(n/n)   n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
HEALTH	How does weather affect COVID-19 ?	s[s[(s/s)   s[(s/(s\\n))[((s/(s\\n))/n)   n[n]] (s\\n)[((s\\n)/n)   n[n]]]] punc]
WORLD	No new Covid cases	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
WORLD	COVID-19 : WHO allays breastmilk fears	n[n[n[n] punc] (n\\n)[((n\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]
TECHNOLOGY	Microsoft Announces New Teams Features	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	Cooler Weather for the Weekend	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
HEALTH	BlackburnNews.com - Local COVID-19 cases increase	n[n[n] (n\\n)[((n\\n)/n)   n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)]]]
TECHNOLOGY	PUBG Mobile Teams Up With OnePlus	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)[((s\\n)/p)   ((s\\n)\\(s\\n))] p[(p/n)   n[n]]]]
SCIENCE	How to be an ethical scientist	s[(s/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]]]
HEALTH	Hyaluronic acid skincare products demystified	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)]
HEALTH	Covid and the eating disorder crisis	n[n[n] (n\\n)[conj   n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]
HEALTH	Star 's horrifying coronavirus symptom	n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n[(n/n)   n]]]
HEALTH	Supplementary Materials	n[(n/n)   n]
TECHNOLOGY	Supreme Fall / Winter 2020 Tops	n[n[n[(n/n)   n[n   (n\\n)[conj   n]]]] (n\\n)[((n\\n)/(n\\n))   (n\\n)]]
WORLD	Kwasi Pratt descends on Prof. Lumumba	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]
WORLD	5 Questions : Alex Finkelstein	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
WORLD	FG evacuates 332 Nigerian from UK	s[n[n] (s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[n[(n/n)   n]]] p[(p/n)   n[n]]]]
HEALTH	What is a COVID-19 superspreader ?	s[s[(s/(s\\n))   (s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]]] punc]
TECHNOLOGY	Check out this new Bugsnax gameplay	(s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[(n/n)   n[(n/n)   n[(n/n)   n]]]]
WORLD	NewsdzeZimbabwe : ZIMBABWE SEEKS MZEMBI EXTRADITION	n[n[n] (n\\n)[((n\\n)/s)   s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]]
WORLD	Who was Robert Trump ?	s[s[(s/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]] punc]
WORLD	Twitter , TikTok discuss potential combination	s[n[n[n   (n\\n)[punc   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	Namibia rejects German genocide reparations offer	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
HEALTH	No active COVID cases in Bradford	n[n[(n/n)   n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
TECHNOLOGY	Doom Eternal Campaign Expansion Announced	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[(s\\n)]]
WORLD	These Male Lawmakers Know Their Onions	s[n[(n/n)   n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[(n/n)   n]]]
HEALTH	Chinese village quarantined after plague death	s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
HEALTH	Infections surge in Germany and Spain	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[n   (n\\n)[conj   n]]]]]]
HEALTH	Dani Alves rules out Flamengo move	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)[((s\\n)/n)   ((s\\n)\\(s\\n))] n[n[(n/n)   n]]]]
TECHNOLOGY	vivo Launches Y30 Smartphone in Kenya	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
HEALTH	Volunteer outfits feeling pinch of COVID	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]]]]
WORLD	PPP minister slams Centre on IIOJK	s[n[n[(n/n)   n]] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
WORLD	13 more Covid-19 deaths in Zimbabwe	n[n[n[n[(n/n)[(n/n)   ((n/n)\\(n/n))] n]] (n\\n)] (n\\n)[((n\\n)/n)   n[n]]]
TECHNOLOGY	Samsung Galaxy M31s Review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
HEALTH	Latest snapshot of the coronavirus impact	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
HEALTH	One new case of COVID-19	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
WORLD	Trumps younger brother passes away	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]
HEALTH	Antibody treatment for COVID showing promise	n[n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]] (n\\n)[(s\\n)[((s\\n)/n)   n[n]]]]
SCIENCE	Organic chemistry -- a brilliant tool	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
HEALTH	Update : ESR 's genome sequencing	n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n]]]]
HEALTH	Latest coronavirus figures for Oxfordshire	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
WORLD	Abe Felicitates With Odili at 72	s[n[n] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
WORLD	GOING FOR GOLD	(s\\n)[((s\\n)/p)   p[(p/n)   n[n]]]
HEALTH	Brevard County Releases School Reopening Plan	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	Apple watchOS 7 preview	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
SCIENCE	Now even NASA has gone woke	s[(s/s)   s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)]]]]
WORLD	Cyril ramaphosa	n[(n/n)   n]
HEALTH	Gaslighting the Filipino	(s\\n)[((s\\n)/n)   n[(n/n)   n]]
WORLD	PMB Greets AVM Shekari At 80	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n[(n/n)   n]]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]
HEALTH	Uganda Preparing for Covid-19 Vaccine Trials	n[n[n] (n\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n[(n/n)   n]]]]]]]
WORLD	WA Forecast	n[(n/n)   n]
WORLD	Canada Coronavirus Map and Case Count	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[conj   n[n[(n/n)   n]]]]
WORLD	Kashmir cause	n[(n/n)   n]
TECHNOLOGY	What is WireGuard ?	s[s[(s/(s/n))   (s/n)[((s/n)/n)   n[n]]] punc]
TECHNOLOGY	Google Pixel 4a Review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
TECHNOLOGY	Google Releases Lookout 2.0 For Android	s[n[n] (s\\n)[((s\\n)/n)   n[n[n[n   (n\\n)]] (n\\n)[((n\\n)/n)   n[n]]]]]
WORLD	Three ideas for sweet potato dishes	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	Global Forecast - Fahrenheit	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
HEALTH	Has Covid-19 destroyed your libido ?	s[s[(s/(s\\n))[((s/(s\\n))/n)   n[n]] (s\\n)[((s\\n)/n)   n[(n/n)   n]]] punc]
TECHNOLOGY	Best Windows 10 apps this week	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[((n\\n)/n)   n]]
WORLD	Global COVID-19 cases surpass 20 million	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
TECHNOLOGY	Ford GT Heritage Edition unveiled	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[(s\\n)]]
SCIENCE	SpaceX launches Starlink and BlackSky satellites	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[conj   n[(n/n)   n]]]]]]
TECHNOLOGY	LG Xboom Go PL5 Review	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n]]]
TECHNOLOGY	Twitter testing automatic translation for tweets	n[n[n] (n\\n)[(s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[n[(n/n)   n]]] p[(p/n)   n[n]]]]]
HEALTH	Programmed bacteria have something extra	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n   (n\\n)[(s\\n)]]]]
HEALTH	Chronic fatigue emerging as coronavirus complication	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/p)   p[(p/n)   n[n[(n/n)   n]]]]]]
HEALTH	COVID-19 returns to New Zealand	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
HEALTH	Coping with disruptions caused by COVID-19	(s\\n)[((s\\n)/p)   p[(p/n)   n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]]]
TECHNOLOGY	Animal Crossing : Tips For Beginners	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
HEALTH	Contact Tracing Aided by Automated Monitoring	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]
WORLD	Zahid Hafeez new FO spokesman	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/(n\\n))   (n\\n)[((n\\n)/(n\\n))   (n\\n)]]]
HEALTH	Save the Gaiters !	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n]] punc]
HEALTH	Pandemic puts pressure on mental health	s[n[n] (s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[n]] p[(p/n)   n[n[(n/n)   n]]]]]
WORLD	Jubilant worshippers return to Lagos mosques	s[n[n[(n/n)   n]] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
HEALTH	Call to hospitalise residents with virus	(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n]]]]]
HEALTH	New brain cancer drug offers hope	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)[((s\\n)/n)   n[n]]]
SCIENCE	Catch a Falling Star ...	(s\\n)[(s\\n)[((s\\n)/n)   n[(n/n)   n[(n/n)   n]]] punc]
WORLD	Unprecedented grading policy betrays CAIE students	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
HEALTH	New guideline for treatment of obesity	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]
WORLD	Redemption Of Our Sins By Christ	n[n[n[n] (n\\n)[((n\\n)/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]]
WORLD	COVID-19 Strikes Gambian Government Officials	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
HEALTH	Madison company to manufacture COVID-19 vaccine	n[n[n[(n/n)   n]] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]]
TECHNOLOGY	Giro dell'Emilia 2020 - Race Preview	n[n[n[(n/n)   n[n   (n\\n)]]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
TECHNOLOGY	Redmi 9 Prime review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
HEALTH	The unbearable sadness of lockdown	n[n[(n/n)   n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
WORLD	Nile water is indivisible	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
WORLD	China restaurant apologises for weighing customers	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]]
TECHNOLOGY	Core Meditation Trainer Review	n[(n/n)   n[(n/n)   n[(n/n)   n]]]
HEALTH	Study reveals long COVID-19 recovery	s[n[n] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
WORLD	10 killed in Czech fire	n[n[n] (n\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]]
HEALTH	Four more COVID-19 cases confirmed	n[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (n\\n)[(s\\n)]]
TECHNOLOGY	Three more cases of COVID-19 resolved	s[n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n]]] (s\\n)]
WORLD	Coronavirus toll at 1100 GMT Saturday	s[n[n] (s\\n)[(s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]] ((s\\n)\\(s\\n))]]
HEALTH	Herbs & Spices For Brain Health	n[n[n[n   (n\\n)[conj   n]]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
WORLD	US Forecast	n[(n/n)   n]
HEALTH	Re - engineering antibodies for COVID-19	(s\\n)[((s\\n)/n)   ((s\\n)\\((s\\n)/n))[n[(s\\n)[punc   (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n]]]]]]]]
TECHNOLOGY	Batman Game Reveal Date Reportedly Leaked	s[n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
WORLD	WHITE EX FARMERS REJECT COMPENSATION DEAL	s[n[n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
TECHNOLOGY	Epson LabelWorks LW-700 - Review 2020	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n[n   (n\\n)]]]]
HEALTH	US man dies from the plague	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/p)   p[(p/n)   n[(n/n)   n]]]]
TECHNOLOGY	Another Cyberpunk 2077 Presentation Is Happening	s[n[(n/n)   n[(n/n)   n[(n/n)   n]]] (s\\n)[((s\\n)/(s\\n))   (s\\n)]]
HEALTH	The fear in going backwards	n[n[(n/n)   n] (n\\n)[((n\\n)/(s\\n))   (s\\n)[(s\\n)   ((s\\n)\\(s\\n))]]]
SCIENCE	Celebrating Earth and its beauty	(s\\n)[((s\\n)/n)   n[n[n] (n\\n)[conj   n[(n/n)   n]]]]
WORLD	Jordan- King attends int	n[n[n] (n\\n)[s[n[n] (s\\n)[((s\\n)/n)   n[n]]]]]
TECHNOLOGY	Windows Rocked by Major Reorg	s[n[n] (s\\n)[(s\\n)   ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
WORLD	Zimbabwe Accused of Stiffling Press Freedom	s[n[n] (s\\n)[((s\\n)/p)   p[(p/(s\\n))   (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]]]
WORLD	Okunbo Appoints Ajayi as Media Adviser	s[n[n] (s\\n)[((s\\n)/p)[(((s\\n)/p)/n)   n[n]] p[(p/n)   n[n[(n/n)   n]]]]]
TECHNOLOGY	Amazfit Bip S Review news	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/(n\\n))   (n\\n)]]
HEALTH	Fears over possible new Sydney cluster	n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n[(n/n)   n[(n/n)   n]]]]]]
HEALTH	Poo detectives on the COVID-19 frontline	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[(n/n)   n[(n/n)   n]]]]
WORLD	Namibia 's Forgotten Second Citizens	n[(n/n)[n[n] ((n/n)\\n)] n[(n/n)   n[(n/n)   n]]]
TECHNOLOGY	Fall Guys Review ( PS4 )	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[(n\\n)[((n\\n)/n)   n[n]] punc]]
WORLD	Global Forecast - Celsius	n[n[n[(n/n)   n]] (n\\n)[((n\\n)/n)   n[n]]]
HEALTH	New COVID-19 rules in South Australia	n[n[n[(n/n)   n[(n/n)   n]]] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]
WORLD	Helping African airlines survive	(s\\n)[((s\\n)/(s\\n))[(((s\\n)/(s\\n))/n)   n[n[(n/n)   n]]] (s\\n)]
SCIENCE	Mars race rhetoric	n[(n/n)   n[(n/n)   n]]
HEALTH	Some COVID-19 survivors suffer psychiatric disorders	s[n[(n/n)   n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n]]]]
WORLD	Georgia sees increase in fish production	s[n[n] (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[((n\\n)/n)   n[n[(n/n)   n]]]]]]
TECHNOLOGY	Fortnite is adding cars this week	s[n[n] (s\\n)[((s\\n)/(s\\n))   (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n]]]]
TECHNOLOGY	It 's Time To Sell AMD	s[n   (s\\n)[((s\\n)/n)   n[n[n] (n\\n)[(s\\n)[((s\\n)/(s\\n))   (s\\n)[((s\\n)/n)   n[n]]]]]]]
WORLD	Xi extends condolences over Beirut blast	s[n[n] (s\\n)[(s\\n)[((s\\n)/n)   n[n]] ((s\\n)\\(s\\n))[(((s\\n)\\(s\\n))/n)   n[n[(n/n)   n]]]]]
HEALTH	US CDC reports 5023649 coronavirus cases	s[n[n[(n/n)   n]] (s\\n)[((s\\n)/n)   n[n[(n/n)   n[(n/n)   n]]]]]
TECHNOLOGY	Is Dauntless cross - platform ?	s[s[s[(s/(s\\n))[((s/(s\\n))/n)   n[n]] (s\\n)] (s\\s)[punc   (s\\s)]] punc]
